timestamp,close,position,active_position,turnover,order_count,strategy_log_return,equity,drawdown
2024-03-21 20:15:00+00:00,65638.8,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-21 20:30:00+00:00,65397.5,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-21 20:45:00+00:00,65535.7,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-21 21:00:00+00:00,65369.6,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-21 21:15:00+00:00,65208.0,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-21 21:30:00+00:00,65439.7,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-21 21:45:00+00:00,65693.2,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-21 22:00:00+00:00,65804.0,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-21 22:15:00+00:00,65599.1,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-21 22:30:00+00:00,65657.3,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-21 22:45:00+00:00,65430.6,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-21 23:00:00+00:00,65516.1,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-21 23:15:00+00:00,65441.4,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-21 23:30:00+00:00,65468.1,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-21 23:45:00+00:00,65539.9,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 00:00:00+00:00,65825.8,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 00:15:00+00:00,65830.3,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 00:30:00+00:00,65690.1,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 00:45:00+00:00,65843.8,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 01:00:00+00:00,65916.4,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 01:15:00+00:00,65802.0,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 01:30:00+00:00,65694.0,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 01:45:00+00:00,65284.2,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 02:00:00+00:00,65294.8,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 02:15:00+00:00,65545.3,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 02:30:00+00:00,65517.7,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 02:45:00+00:00,65689.9,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 03:00:00+00:00,65679.9,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 03:15:00+00:00,66037.7,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 03:30:00+00:00,65885.4,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 03:45:00+00:00,66017.8,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 04:00:00+00:00,65969.0,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 04:15:00+00:00,65947.7,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 04:30:00+00:00,65965.9,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 04:45:00+00:00,66180.0,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 05:00:00+00:00,66040.8,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 05:15:00+00:00,66248.6,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 05:30:00+00:00,66307.3,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 05:45:00+00:00,66470.1,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 06:00:00+00:00,66576.5,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 06:15:00+00:00,66445.1,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 06:30:00+00:00,66456.2,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 06:45:00+00:00,66486.8,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 07:00:00+00:00,66331.3,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 07:15:00+00:00,66295.8,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 07:30:00+00:00,66319.2,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 07:45:00+00:00,66223.4,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 08:00:00+00:00,66338.7,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 08:15:00+00:00,66309.0,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 08:30:00+00:00,65980.7,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 08:45:00+00:00,65900.0,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 09:00:00+00:00,66005.0,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 09:15:00+00:00,65989.2,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 09:30:00+00:00,65491.8,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 09:45:00+00:00,65536.2,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 10:00:00+00:00,65210.4,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 10:15:00+00:00,64891.9,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 10:30:00+00:00,64903.5,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 10:45:00+00:00,64695.9,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 11:00:00+00:00,64876.4,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 11:15:00+00:00,64869.0,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 11:30:00+00:00,64762.1,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 11:45:00+00:00,64268.0,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 12:00:00+00:00,64554.4,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 12:15:00+00:00,64544.7,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 12:30:00+00:00,64598.1,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 12:45:00+00:00,64301.5,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 13:00:00+00:00,64139.8,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 13:15:00+00:00,64236.3,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 13:30:00+00:00,63675.3,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 13:45:00+00:00,63097.2,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 14:00:00+00:00,63084.8,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 14:15:00+00:00,63123.9,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 14:30:00+00:00,62964.5,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 14:45:00+00:00,62790.0,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 15:00:00+00:00,63344.7,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 15:15:00+00:00,64135.4,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 15:30:00+00:00,63950.0,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 15:45:00+00:00,63920.0,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 16:00:00+00:00,63691.5,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 16:15:00+00:00,63556.1,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 16:30:00+00:00,63199.0,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 16:45:00+00:00,63312.0,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 17:00:00+00:00,63448.7,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 17:15:00+00:00,63455.9,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 17:30:00+00:00,63736.5,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 17:45:00+00:00,63624.2,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 18:00:00+00:00,63632.4,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 18:15:00+00:00,63645.6,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 18:30:00+00:00,63725.0,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 18:45:00+00:00,63779.3,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 19:00:00+00:00,63560.7,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 19:15:00+00:00,63653.9,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 19:30:00+00:00,63897.6,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 19:45:00+00:00,63907.2,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 20:00:00+00:00,63532.0,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 20:15:00+00:00,63617.1,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 20:30:00+00:00,63592.0,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 20:45:00+00:00,63539.9,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 21:00:00+00:00,63136.1,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 21:15:00+00:00,63125.9,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 21:30:00+00:00,62707.2,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 21:45:00+00:00,63010.6,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 22:00:00+00:00,62959.8,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 22:15:00+00:00,63008.0,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 22:30:00+00:00,63126.0,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 22:45:00+00:00,63061.5,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 23:00:00+00:00,63313.8,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 23:15:00+00:00,63385.8,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 23:30:00+00:00,63479.3,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-22 23:45:00+00:00,63826.0,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 00:00:00+00:00,63700.0,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 00:15:00+00:00,63690.1,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 00:30:00+00:00,63735.6,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 00:45:00+00:00,63608.4,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 01:00:00+00:00,63828.4,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 01:15:00+00:00,63968.0,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 01:30:00+00:00,64111.8,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 01:45:00+00:00,64147.3,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 02:00:00+00:00,63998.4,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 02:15:00+00:00,63923.2,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 02:30:00+00:00,63870.8,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 02:45:00+00:00,63892.8,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 03:00:00+00:00,63800.1,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 03:15:00+00:00,63475.9,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 03:30:00+00:00,63390.1,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 03:45:00+00:00,63592.0,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 04:00:00+00:00,63802.1,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 04:15:00+00:00,63939.1,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 04:30:00+00:00,64028.5,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 04:45:00+00:00,63920.2,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 05:00:00+00:00,63885.1,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 05:15:00+00:00,64003.4,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 05:30:00+00:00,64110.2,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 05:45:00+00:00,64106.6,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 06:00:00+00:00,64078.8,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 06:15:00+00:00,64212.0,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 06:30:00+00:00,64216.0,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 06:45:00+00:00,64201.3,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 07:00:00+00:00,64531.3,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 07:15:00+00:00,64600.1,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 07:30:00+00:00,64681.8,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 07:45:00+00:00,64606.5,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 08:00:00+00:00,64595.1,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 08:15:00+00:00,64412.1,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 08:30:00+00:00,64491.7,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 08:45:00+00:00,64572.9,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 09:00:00+00:00,64248.0,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 09:15:00+00:00,64417.3,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 09:30:00+00:00,64521.8,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 09:45:00+00:00,64511.4,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 10:00:00+00:00,64472.9,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 10:15:00+00:00,64591.4,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 10:30:00+00:00,64561.2,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 10:45:00+00:00,64365.8,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 11:00:00+00:00,64457.1,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 11:15:00+00:00,64614.5,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 11:30:00+00:00,64597.5,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 11:45:00+00:00,64674.9,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 12:00:00+00:00,64630.2,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 12:15:00+00:00,64741.0,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 12:30:00+00:00,64735.0,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 12:45:00+00:00,64728.3,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 13:00:00+00:00,64604.0,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 13:15:00+00:00,64579.4,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 13:30:00+00:00,64388.0,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 13:45:00+00:00,64628.2,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 14:00:00+00:00,64588.4,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 14:15:00+00:00,64848.3,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 14:30:00+00:00,65117.5,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 14:45:00+00:00,65280.0,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 15:00:00+00:00,65111.1,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 15:15:00+00:00,64865.9,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 15:30:00+00:00,64899.9,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 15:45:00+00:00,65147.5,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 16:00:00+00:00,65182.7,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 16:15:00+00:00,65305.5,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 16:30:00+00:00,65752.4,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 16:45:00+00:00,65697.2,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 17:00:00+00:00,65561.6,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 17:15:00+00:00,65714.7,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 17:30:00+00:00,65682.1,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 17:45:00+00:00,65701.1,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 18:00:00+00:00,65613.9,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 18:15:00+00:00,65541.8,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 18:30:00+00:00,65439.4,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 18:45:00+00:00,65431.2,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 19:00:00+00:00,65408.0,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 19:15:00+00:00,65168.1,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 19:30:00+00:00,64867.4,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 19:45:00+00:00,64917.9,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 20:00:00+00:00,64963.1,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 20:15:00+00:00,65049.6,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 20:30:00+00:00,65042.4,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 20:45:00+00:00,65040.1,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 21:00:00+00:00,64942.1,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 21:15:00+00:00,64910.0,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 21:30:00+00:00,65070.5,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 21:45:00+00:00,64980.1,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 22:00:00+00:00,64952.6,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 22:15:00+00:00,65005.6,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 22:30:00+00:00,64911.5,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 22:45:00+00:00,64774.4,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 23:00:00+00:00,64668.5,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 23:15:00+00:00,64450.0,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 23:30:00+00:00,64413.1,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-23 23:45:00+00:00,64020.3,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-24 00:00:00+00:00,64212.6,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-24 00:15:00+00:00,64416.4,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-24 00:30:00+00:00,64551.4,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-24 00:45:00+00:00,64561.0,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-24 01:00:00+00:00,64488.2,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-24 01:15:00+00:00,64642.8,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-24 01:30:00+00:00,64511.4,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-24 01:45:00+00:00,64512.0,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-24 02:00:00+00:00,64494.9,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-24 02:15:00+00:00,64369.9,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-24 02:30:00+00:00,64404.5,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-24 02:45:00+00:00,64315.7,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-24 03:00:00+00:00,64019.8,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-24 03:15:00+00:00,64246.4,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-24 03:30:00+00:00,64102.4,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-24 03:45:00+00:00,64007.6,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-24 04:00:00+00:00,64186.9,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-24 04:15:00+00:00,63966.5,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-24 04:30:00+00:00,64084.8,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-24 04:45:00+00:00,64269.0,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-24 05:00:00+00:00,64199.8,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-24 05:15:00+00:00,64330.0,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-24 05:30:00+00:00,64312.7,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-24 05:45:00+00:00,64343.4,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-24 06:00:00+00:00,64375.7,0.0,0.0,0.0,0,0.0,1.2619743968070336,-0.02932648565639695
2024-03-24 06:15:00+00:00,64341.1,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
2024-03-24 06:30:00+00:00,64240.6,0.0,0.0,0.0,0,-0.0,1.2619743968070336,-0.02932648565639695
