month,event_index,event_timestamp,label,action,btc_target,hype_target,hold_bars
2025-09,11677,2025-09-30 15:15:00+00:00,btc_momentum|2.000|0.000|96,btc_momentum,2.0,0.0,96
2025-10,11814,2025-10-02 01:30:00+00:00,btc_momentum|2.000|0.000|96,btc_momentum,2.0,0.0,96
2025-10,12140,2025-10-05 11:00:00+00:00,btc_momentum|-2.000|0.000|32,btc_momentum,-2.0,0.0,32
2025-10,12287,2025-10-06 23:45:00+00:00,btc_momentum|-2.000|0.000|96,btc_momentum,-2.0,0.0,96
2025-10,12547,2025-10-09 16:45:00+00:00,btc_reversal|2.000|0.000|64,btc_reversal,2.0,0.0,64
2025-10,12639,2025-10-10 15:45:00+00:00,btc_momentum|-2.000|0.000|32,btc_momentum,-2.0,0.0,32
2025-10,12672,2025-10-11 00:00:00+00:00,btc_momentum|-2.000|0.000|96,btc_momentum,-2.0,0.0,96
2025-10,12770,2025-10-12 00:30:00+00:00,btc_reversal|2.000|0.000|64,btc_reversal,2.0,0.0,64
2025-10,12835,2025-10-12 16:45:00+00:00,btc_momentum|2.000|0.000|64,btc_momentum,2.0,0.0,64
2025-10,12900,2025-10-13 09:00:00+00:00,btc_reversal|-2.000|0.000|96,btc_reversal,-2.0,0.0,96
2025-10,13000,2025-10-14 10:00:00+00:00,btc_reversal|2.000|0.000|96,btc_reversal,2.0,0.0,96
2025-10,13108,2025-10-15 13:00:00+00:00,btc_momentum|-2.000|0.000|64,btc_momentum,-2.0,0.0,64
2025-10,13201,2025-10-16 12:15:00+00:00,btc_reversal|-2.000|0.000|96,btc_reversal,-2.0,0.0,96
2025-10,13298,2025-10-17 12:30:00+00:00,btc_reversal|-2.000|0.000|64,btc_reversal,-2.0,0.0,64
2025-10,13378,2025-10-18 08:30:00+00:00,btc_reversal|-2.000|0.000|32,btc_reversal,-2.0,0.0,32
2025-10,13425,2025-10-18 20:15:00+00:00,btc_momentum|2.000|0.000|96,btc_momentum,2.0,0.0,96
2025-10,13559,2025-10-20 05:45:00+00:00,btc_reversal|-2.000|0.000|96,btc_reversal,-2.0,0.0,96
2025-10,13656,2025-10-21 06:00:00+00:00,btc_reversal|2.000|0.000|32,btc_reversal,2.0,0.0,32
2025-10,13691,2025-10-21 14:45:00+00:00,btc_reversal|-2.000|0.000|64,btc_reversal,-2.0,0.0,64
2025-10,13827,2025-10-23 00:45:00+00:00,btc_momentum|2.000|0.000|96,btc_momentum,2.0,0.0,96
2025-10,14089,2025-10-25 18:15:00+00:00,btc_reversal|2.000|0.000|96,btc_reversal,2.0,0.0,96
2025-10,14186,2025-10-26 18:30:00+00:00,hype_momentum|0.000|2.000|96,hype_momentum,0.0,2.0,96
2025-10,14297,2025-10-27 22:15:00+00:00,btc_momentum|-2.000|0.000|32,btc_momentum,-2.0,0.0,32
2025-10,14357,2025-10-28 13:15:00+00:00,btc_reversal|-2.000|0.000|32,btc_reversal,-2.0,0.0,32
2025-10,14450,2025-10-29 12:30:00+00:00,btc_reversal|-2.000|0.000|96,btc_reversal,-2.0,0.0,96
2025-10,14547,2025-10-30 12:45:00+00:00,btc_momentum|-2.000|0.000|96,btc_momentum,-2.0,0.0,96
2025-10,14667,2025-10-31 18:45:00+00:00,btc_reversal|2.000|0.000|96,btc_reversal,2.0,0.0,96
2025-11,14895,2025-11-03 03:45:00+00:00,btc_reversal|2.000|0.000|32,btc_reversal,2.0,0.0,32
2025-11,14942,2025-11-03 15:30:00+00:00,btc_momentum|-2.000|0.000|64,btc_momentum,-2.0,0.0,64
2025-11,15007,2025-11-04 07:45:00+00:00,btc_reversal|2.000|0.000|96,btc_reversal,2.0,0.0,96
2025-11,15125,2025-11-05 13:15:00+00:00,btc_reversal|-2.000|0.000|96,btc_reversal,-2.0,0.0,96
2025-11,15230,2025-11-06 15:30:00+00:00,btc_reversal|2.000|0.000|96,btc_reversal,2.0,0.0,96
2025-11,15327,2025-11-07 15:45:00+00:00,btc_momentum|2.000|0.000|16,btc_momentum,2.0,0.0,16
2025-11,15344,2025-11-07 20:00:00+00:00,btc_reversal|-2.000|0.000|96,btc_reversal,-2.0,0.0,96
2025-11,15531,2025-11-09 18:45:00+00:00,btc_reversal|-2.000|0.000|96,btc_reversal,-2.0,0.0,96
2025-11,15674,2025-11-11 06:30:00+00:00,btc_momentum|-2.000|0.000|64,btc_momentum,-2.0,0.0,64
2025-11,15807,2025-11-12 15:45:00+00:00,hype_reversal|0.000|2.000|64,hype_reversal,0.0,2.0,64
2025-11,15913,2025-11-13 18:15:00+00:00,hype_momentum|0.000|-2.000|96,hype_momentum,0.0,-2.0,96
2025-11,16045,2025-11-15 03:15:00+00:00,hype_reversal|0.000|-2.000|96,hype_reversal,0.0,-2.0,96
2025-11,16287,2025-11-17 15:45:00+00:00,btc_reversal|2.000|0.000|64,btc_reversal,2.0,0.0,64
2025-11,16377,2025-11-18 14:15:00+00:00,btc_reversal|-2.000|0.000|96,btc_reversal,-2.0,0.0,96
2025-11,16578,2025-11-20 16:30:00+00:00,btc_momentum|-2.000|0.000|96,btc_momentum,-2.0,0.0,96
2025-11,16675,2025-11-21 16:45:00+00:00,btc_reversal|-2.000|0.000|96,btc_reversal,-2.0,0.0,96
2025-11,16772,2025-11-22 17:00:00+00:00,btc_reversal|-2.000|0.000|16,btc_reversal,-2.0,0.0,16
2025-11,16789,2025-11-22 21:15:00+00:00,btc_reversal|2.000|0.000|96,btc_reversal,2.0,0.0,96
2025-11,16886,2025-11-23 21:30:00+00:00,btc_reversal|-2.000|0.000|64,btc_reversal,-2.0,0.0,64
2025-11,16974,2025-11-24 19:30:00+00:00,btc_momentum|2.000|0.000|16,btc_momentum,2.0,0.0,16
2025-11,16991,2025-11-24 23:45:00+00:00,btc_momentum|-2.000|0.000|32,btc_momentum,-2.0,0.0,32
2025-11,17031,2025-11-25 09:45:00+00:00,btc_momentum|-2.000|0.000|16,btc_momentum,-2.0,0.0,16
2025-11,17084,2025-11-25 23:00:00+00:00,btc_momentum|2.000|0.000|96,btc_momentum,2.0,0.0,96
2025-11,17325,2025-11-28 11:15:00+00:00,btc_momentum|-2.000|0.000|32,btc_momentum,-2.0,0.0,32
2025-11,17440,2025-11-29 16:00:00+00:00,btc_reversal|-2.000|0.000|96,btc_reversal,-2.0,0.0,96
2025-11,17564,2025-11-30 23:00:00+00:00,btc_momentum|-2.000|0.000|64,btc_momentum,-2.0,0.0,64
2025-12,17629,2025-12-01 15:15:00+00:00,btc_reversal|2.000|0.000|96,btc_reversal,2.0,0.0,96
2025-12,17726,2025-12-02 15:30:00+00:00,btc_momentum|2.000|0.000|96,btc_momentum,2.0,0.0,96
2025-12,17937,2025-12-04 20:15:00+00:00,btc_momentum|-2.000|0.000|96,btc_momentum,-2.0,0.0,96
2025-12,18180,2025-12-07 09:00:00+00:00,hype_reversal|0.000|2.000|96,hype_reversal,0.0,2.0,96
2025-12,18300,2025-12-08 15:00:00+00:00,btc_momentum|-2.000|0.000|64,btc_momentum,-2.0,0.0,64
2025-12,18378,2025-12-09 10:30:00+00:00,btc_momentum|2.000|0.000|96,btc_momentum,2.0,0.0,96
2025-12,18597,2025-12-11 17:15:00+00:00,btc_momentum|2.000|0.000|96,btc_momentum,2.0,0.0,96
2025-12,18708,2025-12-12 21:00:00+00:00,btc_reversal|2.000|0.000|64,btc_reversal,2.0,0.0,64
2025-12,18773,2025-12-13 13:15:00+00:00,btc_momentum|-2.000|0.000|32,btc_momentum,-2.0,0.0,32
2025-12,18973,2025-12-15 15:15:00+00:00,btc_momentum|-2.000|0.000|64,btc_momentum,-2.0,0.0,64
2025-12,19038,2025-12-16 07:30:00+00:00,btc_momentum|2.000|0.000|96,btc_momentum,2.0,0.0,96
2025-12,19169,2025-12-17 16:15:00+00:00,btc_momentum|-2.000|0.000|64,btc_momentum,-2.0,0.0,64
2025-12,19234,2025-12-18 08:30:00+00:00,btc_reversal|-2.000|0.000|64,btc_reversal,-2.0,0.0,64
2025-12,19301,2025-12-19 01:15:00+00:00,btc_reversal|2.000|0.000|96,btc_reversal,2.0,0.0,96
2025-12,19485,2025-12-20 23:15:00+00:00,btc_momentum|2.000|0.000|96,btc_momentum,2.0,0.0,96
2025-12,20063,2025-12-26 23:45:00+00:00,btc_reversal|2.000|0.000|96,btc_reversal,2.0,0.0,96
2025-12,20260,2025-12-29 01:00:00+00:00,hype_momentum|0.000|2.000|16,hype_momentum,0.0,2.0,16
2025-12,20377,2025-12-30 06:15:00+00:00,btc_reversal|-2.000|0.000|32,btc_reversal,-2.0,0.0,32
2026-01,20606,2026-01-01 15:30:00+00:00,hype_reversal|0.000|2.000|96,hype_reversal,0.0,2.0,96
2026-01,20895,2026-01-04 15:45:00+00:00,hype_momentum|0.000|2.000|96,hype_momentum,0.0,2.0,96
2026-01,21119,2026-01-06 23:45:00+00:00,btc_reversal|-2.000|0.000|64,btc_reversal,-2.0,0.0,64
2026-01,21418,2026-01-10 02:30:00+00:00,btc_reversal|-2.000|0.000|64,btc_reversal,-2.0,0.0,64
2026-01,21644,2026-01-12 11:00:00+00:00,btc_momentum|-2.000|0.000|16,btc_momentum,-2.0,0.0,16
2026-01,21661,2026-01-12 15:15:00+00:00,btc_momentum|2.000|0.000|64,btc_momentum,2.0,0.0,64
2026-01,21798,2026-01-14 01:30:00+00:00,btc_momentum|2.000|0.000|64,btc_momentum,2.0,0.0,64
2026-01,21903,2026-01-15 03:45:00+00:00,btc_reversal|2.000|0.000|32,btc_reversal,2.0,0.0,32
2026-01,22255,2026-01-18 19:45:00+00:00,btc_reversal|-2.000|0.000|32,btc_reversal,-2.0,0.0,32
2026-01,22328,2026-01-19 14:00:00+00:00,btc_momentum|-2.000|0.000|96,btc_momentum,-2.0,0.0,96
2026-01,22425,2026-01-20 14:15:00+00:00,btc_momentum|-2.000|0.000|96,btc_momentum,-2.0,0.0,96
2026-01,22527,2026-01-21 15:45:00+00:00,btc_momentum|2.000|0.000|64,btc_momentum,2.0,0.0,64
2026-01,22693,2026-01-23 09:15:00+00:00,btc_reversal|2.000|0.000|96,btc_reversal,2.0,0.0,96
2026-01,22790,2026-01-24 09:30:00+00:00,btc_momentum|-2.000|0.000|96,btc_momentum,-2.0,0.0,96
2026-01,22925,2026-01-25 19:15:00+00:00,btc_reversal|2.000|0.000|96,btc_reversal,2.0,0.0,96
2026-01,23022,2026-01-26 19:30:00+00:00,btc_momentum|2.000|0.000|96,btc_momentum,2.0,0.0,96
2026-01,23119,2026-01-27 19:45:00+00:00,btc_momentum|2.000|0.000|64,btc_momentum,2.0,0.0,64
2026-01,23184,2026-01-28 12:00:00+00:00,btc_reversal|-2.000|0.000|64,btc_reversal,-2.0,0.0,64
2026-01,23249,2026-01-29 04:15:00+00:00,btc_reversal|2.000|0.000|32,btc_reversal,2.0,0.0,32
2026-01,23285,2026-01-29 13:15:00+00:00,btc_reversal|-2.000|0.000|64,btc_reversal,-2.0,0.0,64
2026-01,23352,2026-01-30 06:00:00+00:00,btc_momentum|2.000|0.000|96,btc_momentum,2.0,0.0,96
2026-01,23458,2026-01-31 08:30:00+00:00,btc_momentum|-2.000|0.000|32,btc_momentum,-2.0,0.0,32
2026-01,23491,2026-01-31 16:45:00+00:00,btc_reversal|2.000|0.000|32,btc_reversal,2.0,0.0,32
2026-02,23524,2026-02-01 01:00:00+00:00,btc_reversal|-2.000|0.000|64,btc_reversal,-2.0,0.0,64
2026-02,23613,2026-02-01 23:15:00+00:00,btc_reversal|2.000|0.000|96,btc_reversal,2.0,0.0,96
2026-02,23715,2026-02-03 00:45:00+00:00,btc_momentum|2.000|0.000|16,btc_momentum,2.0,0.0,16
2026-02,23732,2026-02-03 05:00:00+00:00,btc_momentum|-2.000|0.000|96,btc_momentum,-2.0,0.0,96
2026-02,23830,2026-02-04 05:30:00+00:00,hype_momentum|0.000|-2.000|96,hype_momentum,0.0,-2.0,96
2026-02,23952,2026-02-05 12:00:00+00:00,btc_reversal|2.000|0.000|64,btc_reversal,2.0,0.0,64
2026-02,24017,2026-02-06 04:15:00+00:00,hype_momentum|0.000|2.000|96,hype_momentum,0.0,2.0,96
2026-02,24117,2026-02-07 05:15:00+00:00,btc_reversal|-2.000|0.000|96,btc_reversal,-2.0,0.0,96
2026-02,24269,2026-02-08 19:15:00+00:00,hype_reversal|0.000|-2.000|64,hype_reversal,0.0,-2.0,64
2026-02,24587,2026-02-12 02:45:00+00:00,btc_reversal|-2.000|0.000|64,btc_reversal,-2.0,0.0,64
2026-02,24653,2026-02-12 19:15:00+00:00,btc_reversal|2.000|0.000|96,btc_reversal,2.0,0.0,96
2026-02,25055,2026-02-16 23:45:00+00:00,btc_reversal|-2.000|0.000|96,btc_reversal,-2.0,0.0,96
2026-02,25419,2026-02-20 18:45:00+00:00,btc_momentum|2.000|0.000|32,btc_momentum,2.0,0.0,32
2026-02,25639,2026-02-23 01:45:00+00:00,btc_momentum|-2.000|0.000|96,btc_momentum,-2.0,0.0,96
2026-02,25881,2026-02-25 14:15:00+00:00,hype_momentum|0.000|2.000|16,hype_momentum,0.0,2.0,16
2026-02,26032,2026-02-27 04:00:00+00:00,btc_reversal|-2.000|0.000|96,btc_reversal,-2.0,0.0,96
2026-02,26139,2026-02-28 06:45:00+00:00,btc_reversal|2.000|0.000|96,btc_reversal,2.0,0.0,96
2026-03,26236,2026-03-01 07:00:00+00:00,btc_reversal|2.000|0.000|64,btc_reversal,2.0,0.0,64
2026-03,26324,2026-03-02 05:00:00+00:00,btc_reversal|2.000|0.000|96,btc_reversal,2.0,0.0,96
2026-03,26436,2026-03-03 09:00:00+00:00,hype_reversal|0.000|2.000|96,hype_reversal,0.0,2.0,96
2026-03,26533,2026-03-04 09:15:00+00:00,hype_momentum|0.000|2.000|32,hype_momentum,0.0,2.0,32
2026-03,26580,2026-03-04 21:00:00+00:00,hype_momentum|0.000|-2.000|96,hype_momentum,0.0,-2.0,96
2026-03,26768,2026-03-06 20:00:00+00:00,btc_momentum|-2.000|0.000|96,btc_momentum,-2.0,0.0,96
2026-03,26973,2026-03-08 23:15:00+00:00,btc_reversal|2.000|0.000|96,btc_reversal,2.0,0.0,96
2026-03,27070,2026-03-09 23:30:00+00:00,hype_momentum|0.000|2.000|64,hype_momentum,0.0,2.0,64
2026-03,27140,2026-03-10 17:00:00+00:00,btc_momentum|2.000|0.000|96,btc_momentum,2.0,0.0,96
2026-03,27288,2026-03-12 06:00:00+00:00,hype_momentum|0.000|2.000|96,hype_momentum,0.0,2.0,96
2026-03,27395,2026-03-13 08:45:00+00:00,btc_reversal|-2.000|0.000|32,btc_reversal,-2.0,0.0,32
2026-03,27519,2026-03-14 15:45:00+00:00,btc_momentum|-2.000|0.000|96,btc_momentum,-2.0,0.0,96
2026-03,27677,2026-03-16 07:15:00+00:00,btc_momentum|2.000|0.000|96,btc_momentum,2.0,0.0,96
2026-03,27805,2026-03-17 15:15:00+00:00,hype_momentum|0.000|-2.000|96,hype_momentum,0.0,-2.0,96
2026-03,27904,2026-03-18 16:00:00+00:00,btc_momentum|-2.000|0.000|96,btc_momentum,-2.0,0.0,96
2026-03,28024,2026-03-19 22:00:00+00:00,btc_momentum|2.000|0.000|16,btc_momentum,2.0,0.0,16
2026-03,28374,2026-03-23 13:30:00+00:00,btc_reversal|-2.000|0.000|32,btc_reversal,-2.0,0.0,32
2026-03,28478,2026-03-24 15:30:00+00:00,btc_reversal|2.000|0.000|32,btc_reversal,2.0,0.0,32
2026-03,29069,2026-03-30 19:15:00+00:00,hype_reversal|0.000|2.000|96,hype_reversal,0.0,2.0,96
2026-04,29211,2026-04-01 06:45:00+00:00,btc_reversal|-2.000|0.000|96,btc_reversal,-2.0,0.0,96
2026-04,29850,2026-04-07 22:30:00+00:00,btc_momentum|2.000|0.000|32,btc_momentum,2.0,0.0,32
2026-04,29943,2026-04-08 21:45:00+00:00,btc_momentum|-2.000|0.000|16,btc_momentum,-2.0,0.0,16
2026-04,30257,2026-04-12 04:15:00+00:00,btc_reversal|2.000|0.000|96,btc_reversal,2.0,0.0,96
2026-04,30411,2026-04-13 18:45:00+00:00,hype_momentum|0.000|2.000|16,hype_momentum,0.0,2.0,16
2026-04,30488,2026-04-14 14:00:00+00:00,hype_reversal|0.000|-2.000|64,hype_reversal,0.0,-2.0,64
2026-04,30695,2026-04-16 17:45:00+00:00,hype_reversal|0.000|2.000|96,hype_reversal,0.0,2.0,96
2026-04,30983,2026-04-19 17:45:00+00:00,btc_momentum|-2.000|0.000|64,btc_momentum,-2.0,0.0,64
2026-04,31287,2026-04-22 21:45:00+00:00,btc_momentum|-2.000|0.000|32,btc_momentum,-2.0,0.0,32
2026-04,31814,2026-04-28 09:30:00+00:00,btc_momentum|-2.000|0.000|32,btc_momentum,-2.0,0.0,32
2026-04,32011,2026-04-30 10:45:00+00:00,btc_momentum|2.000|0.000|96,btc_momentum,2.0,0.0,96
2026-05,32196,2026-05-02 09:00:00+00:00,btc_reversal|-2.000|0.000|64,btc_reversal,-2.0,0.0,64
2026-05,32416,2026-05-04 16:00:00+00:00,btc_momentum|2.000|0.000|96,btc_momentum,2.0,0.0,96
2026-05,32612,2026-05-06 17:00:00+00:00,hype_momentum|0.000|-2.000|96,hype_momentum,0.0,-2.0,96
2026-05,32896,2026-05-09 16:00:00+00:00,hype_reversal|0.000|2.000|96,hype_reversal,0.0,2.0,96
2026-05,33015,2026-05-10 21:45:00+00:00,btc_momentum|-2.000|0.000|64,btc_momentum,-2.0,0.0,64
2026-05,33360,2026-05-14 12:00:00+00:00,btc_reversal|2.000|0.000|64,btc_reversal,2.0,0.0,64
2026-05,33425,2026-05-15 04:15:00+00:00,btc_momentum|-2.000|0.000|96,btc_momentum,-2.0,0.0,96
2026-05,33522,2026-05-16 04:30:00+00:00,btc_momentum|-2.000|0.000|32,btc_momentum,-2.0,0.0,32
2026-05,33585,2026-05-16 20:15:00+00:00,btc_reversal|2.000|0.000|96,btc_reversal,2.0,0.0,96
2026-05,33682,2026-05-17 20:30:00+00:00,hype_reversal|0.000|-2.000|96,hype_reversal,0.0,-2.0,96
